Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
         160000	         6	00100080	2ca0006f	jal	x0,10034a	  x0=0x00000000
         180000	         8	0010034a	00000093	addi	x1,x0,0	  x0:0x00000000  x1=0x00000000
         190000	         9	0010034e	8106	c.mv	x2,x1	  x0:0x00000000  x1:0x00000000  x2=0x00000000
         200000	        10	00100350	8186	c.mv	x3,x1	  x0:0x00000000  x1:0x00000000  x3=0x00000000
         210000	        11	00100352	8206	c.mv	x4,x1	  x0:0x00000000  x1:0x00000000  x4=0x00000000
         220000	        12	00100354	8286	c.mv	x5,x1	  x0:0x00000000  x1:0x00000000  x5=0x00000000
         230000	        13	00100356	8306	c.mv	x6,x1	  x0:0x00000000  x1:0x00000000  x6=0x00000000
         240000	        14	00100358	8386	c.mv	x7,x1	  x0:0x00000000  x1:0x00000000  x7=0x00000000
         250000	        15	0010035a	8406	c.mv	x8,x1	  x0:0x00000000  x1:0x00000000  x8=0x00000000
         260000	        16	0010035c	8486	c.mv	x9,x1	  x0:0x00000000  x1:0x00000000  x9=0x00000000
         270000	        17	0010035e	8506	c.mv	x10,x1	  x0:0x00000000  x1:0x00000000 x10=0x00000000
         280000	        18	00100360	8586	c.mv	x11,x1	  x0:0x00000000  x1:0x00000000 x11=0x00000000
         290000	        19	00100362	8606	c.mv	x12,x1	  x0:0x00000000  x1:0x00000000 x12=0x00000000
         300000	        20	00100364	8686	c.mv	x13,x1	  x0:0x00000000  x1:0x00000000 x13=0x00000000
         310000	        21	00100366	8706	c.mv	x14,x1	  x0:0x00000000  x1:0x00000000 x14=0x00000000
         320000	        22	00100368	8786	c.mv	x15,x1	  x0:0x00000000  x1:0x00000000 x15=0x00000000
         330000	        23	0010036a	8806	c.mv	x16,x1	  x0:0x00000000  x1:0x00000000 x16=0x00000000
         340000	        24	0010036c	8886	c.mv	x17,x1	  x0:0x00000000  x1:0x00000000 x17=0x00000000
         350000	        25	0010036e	8906	c.mv	x18,x1	  x0:0x00000000  x1:0x00000000 x18=0x00000000
         360000	        26	00100370	8986	c.mv	x19,x1	  x0:0x00000000  x1:0x00000000 x19=0x00000000
         370000	        27	00100372	8a06	c.mv	x20,x1	  x0:0x00000000  x1:0x00000000 x20=0x00000000
         380000	        28	00100374	8a86	c.mv	x21,x1	  x0:0x00000000  x1:0x00000000 x21=0x00000000
         390000	        29	00100376	8b06	c.mv	x22,x1	  x0:0x00000000  x1:0x00000000 x22=0x00000000
         400000	        30	00100378	8b86	c.mv	x23,x1	  x0:0x00000000  x1:0x00000000 x23=0x00000000
         410000	        31	0010037a	8c06	c.mv	x24,x1	  x0:0x00000000  x1:0x00000000 x24=0x00000000
         420000	        32	0010037c	8c86	c.mv	x25,x1	  x0:0x00000000  x1:0x00000000 x25=0x00000000
         430000	        33	0010037e	8d06	c.mv	x26,x1	  x0:0x00000000  x1:0x00000000 x26=0x00000000
         440000	        34	00100380	8d86	c.mv	x27,x1	  x0:0x00000000  x1:0x00000000 x27=0x00000000
         450000	        35	00100382	8e06	c.mv	x28,x1	  x0:0x00000000  x1:0x00000000 x28=0x00000000
         460000	        36	00100384	8e86	c.mv	x29,x1	  x0:0x00000000  x1:0x00000000 x29=0x00000000
         470000	        37	00100386	8f06	c.mv	x30,x1	  x0:0x00000000  x1:0x00000000 x30=0x00000000
         480000	        38	00100388	8f86	c.mv	x31,x1	  x0:0x00000000  x1:0x00000000 x31=0x00000000
         490000	        39	0010038a	00038117	auipc	x2,0x38	  x2=0x0013838a
         500000	        40	0010038e	c7610113	addi	x2,x2,-906	  x2:0x0013838a  x2=0x00138000
         510000	        41	00100392	00000d17	auipc	x26,0x0	 x26=0x00100392
         520000	        42	00100396	13ed0d13	addi	x26,x26,318	 x26:0x00100392 x26=0x001004d0
         530000	        43	0010039a	00000d97	auipc	x27,0x0	 x27=0x0010039a
         540000	        44	0010039e	146d8d93	addi	x27,x27,326	 x27:0x0010039a x27=0x001004e0
         550000	        45	001003a2	01bd5763	bge	x26,x27,1003b0	 x26:0x001004d0 x27:0x001004e0
         570000	        47	001003a6	000d2023	sw	x0,0(x26)	 x26:0x001004d0  x0:0x00000000 PA:0x001004d0 store:0x00000000 load:0x00000000
         580000	        48	001003aa	0d11	c.addi	x26,4	 x26:0x001004d0 x26=0x001004d4
         600000	        50	001003ac	ffaddde3	bge	x27,x26,1003a6	 x27:0x001004e0 x26:0x001004d4
         640000	        54	001003a6	000d2023	sw	x0,0(x26)	 x26:0x001004d4  x0:0x00000000 PA:0x001004d4 store:0x00000000 load:0x00000000
         650000	        55	001003aa	0d11	c.addi	x26,4	 x26:0x001004d4 x26=0x001004d8
         670000	        57	001003ac	ffaddde3	bge	x27,x26,1003a6	 x27:0x001004e0 x26:0x001004d8
         710000	        61	001003a6	000d2023	sw	x0,0(x26)	 x26:0x001004d8  x0:0x00000000 PA:0x001004d8 store:0x00000000 load:0x00000000
         720000	        62	001003aa	0d11	c.addi	x26,4	 x26:0x001004d8 x26=0x001004dc
         740000	        64	001003ac	ffaddde3	bge	x27,x26,1003a6	 x27:0x001004e0 x26:0x001004dc
         780000	        68	001003a6	000d2023	sw	x0,0(x26)	 x26:0x001004dc  x0:0x00000000 PA:0x001004dc store:0x00000000 load:0x00000000
         790000	        69	001003aa	0d11	c.addi	x26,4	 x26:0x001004dc x26=0x001004e0
         810000	        71	001003ac	ffaddde3	bge	x27,x26,1003a6	 x27:0x001004e0 x26:0x001004e0
         850000	        75	001003a6	000d2023	sw	x0,0(x26)	 x26:0x001004e0  x0:0x00000000 PA:0x001004e0 store:0x00000000 load:0x00000000
         860000	        76	001003aa	0d11	c.addi	x26,4	 x26:0x001004e0 x26=0x001004e4
         870000	        77	001003ac	ffaddde3	bge	x27,x26,1003a6	 x27:0x001004e0 x26:0x001004e4
         880000	        78	001003b0	4501	c.li	x10,0	 x10=0x00000000
         890000	        79	001003b2	4581	c.li	x11,0	 x11=0x00000000
         910000	        81	001003b4	016000ef	jal	x1,1003ca	  x1=0x001003b8
         920000	        82	001003ca	1101	c.addi	x2,-32	  x2:0x00138000  x2=0x00137fe0
         940000	        84	001003cc	cc22	c.swsp	x8,24(x2)	  x2:0x00137fe0  x8:0x00000000 PA:0x00137ff8 store:0x00000000 load:0x00000000
         960000	        86	001003ce	ce06	c.swsp	x1,28(x2)	  x2:0x00137fe0  x1:0x001003b8 PA:0x00137ffc store:0x001003b8 load:0x00000000
         980000	        88	001003d0	ca26	c.swsp	x9,20(x2)	  x2:0x00137fe0  x9:0x00000000 PA:0x00137ff4 store:0x00000000 load:0x00000000
        1000000	        90	001003d2	c84a	c.swsp	x18,16(x2)	  x2:0x00137fe0 x18:0x00000000 PA:0x00137ff0 store:0x00000000 load:0x00000000
        1020000	        92	001003d4	c64e	c.swsp	x19,12(x2)	  x2:0x00137fe0 x19:0x00000000 PA:0x00137fec store:0x00000000 load:0x00000000
        1030000	        93	001003d6	547d	c.li	x8,-1	  x8=0xffffffff
        1040000	        94	001003d8	32041073	csrrw	x0,mcountinhibit,x0	  x0:0x00000000  x0=0x00000000
        1080000	        98	00100000	3420006f	jal	x0,100342	  x0=0x00000000
        1110000	       101	00100342	e9dff06f	jal	x0,1001de	  x0=0x00000000
        1120000	       102	001001de	1141	c.addi	x2,-16	  x2:0x00137fe0  x2=0x00137fd0
        1130000	       103	001001e0	00000517	auipc	x10,0x0	 x10=0x001001e0
        1140000	       104	001001e4	28050513	addi	x10,x10,640	 x10:0x001001e0 x10=0x00100460
        1160000	       106	001001e8	c606	c.swsp	x1,12(x2)	  x2:0x00137fd0  x1:0x001003b8 PA:0x00137fdc store:0x001003b8 load:0x00000000
        1180000	       108	001001ea	355d	c.jal	100090	  x1=0x001001ec
        1190000	       109	00100090	00020737	lui	x14,0x20	 x14=0x00020000
        1210000	       111	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100460 x15=0x00000045 PA:0x00100460 load:0x00000045
        1230000	       113	00100098	e399	c.bnez	x15,10009e	 x15:0x00000045
        1250000	       115	0010009e	0505	c.addi	x10,1	 x10:0x00100460 x10=0x00100461
        1270000	       117	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000045 PA:0x00020000 store:0x00000045 load:0x00000000
        1290000	       119	001000a2	bfcd	c.j	100094	
        1310000	       121	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100461 x15=0x00000058 PA:0x00100461 load:0x00000058
        1330000	       123	00100098	e399	c.bnez	x15,10009e	 x15:0x00000058
        1350000	       125	0010009e	0505	c.addi	x10,1	 x10:0x00100461 x10=0x00100462
        1370000	       127	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000058 PA:0x00020000 store:0x00000058 load:0x00000000
        1390000	       129	001000a2	bfcd	c.j	100094	
        1410000	       131	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100462 x15=0x00000043 PA:0x00100462 load:0x00000043
        1430000	       133	00100098	e399	c.bnez	x15,10009e	 x15:0x00000043
        1450000	       135	0010009e	0505	c.addi	x10,1	 x10:0x00100462 x10=0x00100463
        1470000	       137	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000043 PA:0x00020000 store:0x00000043 load:0x00000000
        1490000	       139	001000a2	bfcd	c.j	100094	
        1510000	       141	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100463 x15=0x00000045 PA:0x00100463 load:0x00000045
        1530000	       143	00100098	e399	c.bnez	x15,10009e	 x15:0x00000045
        1550000	       145	0010009e	0505	c.addi	x10,1	 x10:0x00100463 x10=0x00100464
        1570000	       147	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000045 PA:0x00020000 store:0x00000045 load:0x00000000
        1590000	       149	001000a2	bfcd	c.j	100094	
        1610000	       151	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100464 x15=0x00000050 PA:0x00100464 load:0x00000050
        1630000	       153	00100098	e399	c.bnez	x15,10009e	 x15:0x00000050
        1650000	       155	0010009e	0505	c.addi	x10,1	 x10:0x00100464 x10=0x00100465
        1670000	       157	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000050 PA:0x00020000 store:0x00000050 load:0x00000000
        1690000	       159	001000a2	bfcd	c.j	100094	
        1710000	       161	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100465 x15=0x00000054 PA:0x00100465 load:0x00000054
        1730000	       163	00100098	e399	c.bnez	x15,10009e	 x15:0x00000054
        1750000	       165	0010009e	0505	c.addi	x10,1	 x10:0x00100465 x10=0x00100466
        1770000	       167	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000054 PA:0x00020000 store:0x00000054 load:0x00000000
        1790000	       169	001000a2	bfcd	c.j	100094	
        1810000	       171	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100466 x15=0x00000049 PA:0x00100466 load:0x00000049
        1830000	       173	00100098	e399	c.bnez	x15,10009e	 x15:0x00000049
        1850000	       175	0010009e	0505	c.addi	x10,1	 x10:0x00100466 x10=0x00100467
        1870000	       177	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000049 PA:0x00020000 store:0x00000049 load:0x00000000
        1890000	       179	001000a2	bfcd	c.j	100094	
        1910000	       181	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100467 x15=0x0000004f PA:0x00100467 load:0x0000004f
        1930000	       183	00100098	e399	c.bnez	x15,10009e	 x15:0x0000004f
        1950000	       185	0010009e	0505	c.addi	x10,1	 x10:0x00100467 x10=0x00100468
        1970000	       187	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000004f PA:0x00020000 store:0x0000004f load:0x00000000
        1990000	       189	001000a2	bfcd	c.j	100094	
        2010000	       191	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100468 x15=0x0000004e PA:0x00100468 load:0x0000004e
        2030000	       193	00100098	e399	c.bnez	x15,10009e	 x15:0x0000004e
        2050000	       195	0010009e	0505	c.addi	x10,1	 x10:0x00100468 x10=0x00100469
        2070000	       197	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000004e PA:0x00020000 store:0x0000004e load:0x00000000
        2090000	       199	001000a2	bfcd	c.j	100094	
        2110000	       201	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100469 x15=0x00000021 PA:0x00100469 load:0x00000021
        2130000	       203	00100098	e399	c.bnez	x15,10009e	 x15:0x00000021
        2150000	       205	0010009e	0505	c.addi	x10,1	 x10:0x00100469 x10=0x0010046a
        2170000	       207	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000021 PA:0x00020000 store:0x00000021 load:0x00000000
        2190000	       209	001000a2	bfcd	c.j	100094	
        2210000	       211	00100094	00054783	lbu	x15,0(x10)	 x10:0x0010046a x15=0x00000021 PA:0x0010046a load:0x00000021
        2230000	       213	00100098	e399	c.bnez	x15,10009e	 x15:0x00000021
        2250000	       215	0010009e	0505	c.addi	x10,1	 x10:0x0010046a x10=0x0010046b
        2270000	       217	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000021 PA:0x00020000 store:0x00000021 load:0x00000000
        2290000	       219	001000a2	bfcd	c.j	100094	
        2310000	       221	00100094	00054783	lbu	x15,0(x10)	 x10:0x0010046b x15=0x00000021 PA:0x0010046b load:0x00000021
        2330000	       223	00100098	e399	c.bnez	x15,10009e	 x15:0x00000021
        2350000	       225	0010009e	0505	c.addi	x10,1	 x10:0x0010046b x10=0x0010046c
        2370000	       227	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000021 PA:0x00020000 store:0x00000021 load:0x00000000
        2390000	       229	001000a2	bfcd	c.j	100094	
        2410000	       231	00100094	00054783	lbu	x15,0(x10)	 x10:0x0010046c x15=0x0000000a PA:0x0010046c load:0x0000000a
        2430000	       233	00100098	e399	c.bnez	x15,10009e	 x15:0x0000000a
        2450000	       235	0010009e	0505	c.addi	x10,1	 x10:0x0010046c x10=0x0010046d
        2470000	       237	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
        2490000	       239	001000a2	bfcd	c.j	100094	
        2510000	       241	00100094	00054783	lbu	x15,0(x10)	 x10:0x0010046d x15=0x00000000 PA:0x0010046d load:0x00000000
        2520000	       242	00100098	e399	c.bnez	x15,10009e	 x15:0x00000000
        2530000	       243	0010009a	4501	c.li	x10,0	 x10=0x00000000
        2550000	       245	0010009c	8082	c.jr	x1	  x1:0x001001ec
        2560000	       246	001001ec	00000517	auipc	x10,0x0	 x10=0x001001ec
        2570000	       247	001001f0	28450513	addi	x10,x10,644	 x10:0x001001ec x10=0x00100470
        2590000	       249	001001f4	3d71	c.jal	100090	  x1=0x001001f6
        2600000	       250	00100090	00020737	lui	x14,0x20	 x14=0x00020000
        2620000	       252	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100470 x15=0x0000003d PA:0x00100470 load:0x0000003d
        2640000	       254	00100098	e399	c.bnez	x15,10009e	 x15:0x0000003d
        2660000	       256	0010009e	0505	c.addi	x10,1	 x10:0x00100470 x10=0x00100471
        2680000	       258	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000003d PA:0x00020000 store:0x0000003d load:0x00000000
        2700000	       260	001000a2	bfcd	c.j	100094	
        2720000	       262	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100471 x15=0x0000003d PA:0x00100471 load:0x0000003d
        2740000	       264	00100098	e399	c.bnez	x15,10009e	 x15:0x0000003d
        2760000	       266	0010009e	0505	c.addi	x10,1	 x10:0x00100471 x10=0x00100472
        2780000	       268	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000003d PA:0x00020000 store:0x0000003d load:0x00000000
        2800000	       270	001000a2	bfcd	c.j	100094	
        2820000	       272	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100472 x15=0x0000003d PA:0x00100472 load:0x0000003d
        2840000	       274	00100098	e399	c.bnez	x15,10009e	 x15:0x0000003d
        2860000	       276	0010009e	0505	c.addi	x10,1	 x10:0x00100472 x10=0x00100473
        2880000	       278	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000003d PA:0x00020000 store:0x0000003d load:0x00000000
        2900000	       280	001000a2	bfcd	c.j	100094	
        2920000	       282	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100473 x15=0x0000003d PA:0x00100473 load:0x0000003d
        2940000	       284	00100098	e399	c.bnez	x15,10009e	 x15:0x0000003d
        2960000	       286	0010009e	0505	c.addi	x10,1	 x10:0x00100473 x10=0x00100474
        2980000	       288	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000003d PA:0x00020000 store:0x0000003d load:0x00000000
        3000000	       290	001000a2	bfcd	c.j	100094	
        3020000	       292	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100474 x15=0x0000003d PA:0x00100474 load:0x0000003d
        3040000	       294	00100098	e399	c.bnez	x15,10009e	 x15:0x0000003d
        3060000	       296	0010009e	0505	c.addi	x10,1	 x10:0x00100474 x10=0x00100475
        3080000	       298	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000003d PA:0x00020000 store:0x0000003d load:0x00000000
        3100000	       300	001000a2	bfcd	c.j	100094	
        3120000	       302	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100475 x15=0x0000003d PA:0x00100475 load:0x0000003d
        3140000	       304	00100098	e399	c.bnez	x15,10009e	 x15:0x0000003d
        3160000	       306	0010009e	0505	c.addi	x10,1	 x10:0x00100475 x10=0x00100476
        3180000	       308	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000003d PA:0x00020000 store:0x0000003d load:0x00000000
        3200000	       310	001000a2	bfcd	c.j	100094	
        3220000	       312	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100476 x15=0x0000003d PA:0x00100476 load:0x0000003d
        3240000	       314	00100098	e399	c.bnez	x15,10009e	 x15:0x0000003d
        3260000	       316	0010009e	0505	c.addi	x10,1	 x10:0x00100476 x10=0x00100477
        3280000	       318	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000003d PA:0x00020000 store:0x0000003d load:0x00000000
        3300000	       320	001000a2	bfcd	c.j	100094	
        3320000	       322	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100477 x15=0x0000003d PA:0x00100477 load:0x0000003d
        3340000	       324	00100098	e399	c.bnez	x15,10009e	 x15:0x0000003d
        3360000	       326	0010009e	0505	c.addi	x10,1	 x10:0x00100477 x10=0x00100478
        3380000	       328	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000003d PA:0x00020000 store:0x0000003d load:0x00000000
        3400000	       330	001000a2	bfcd	c.j	100094	
        3420000	       332	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100478 x15=0x0000003d PA:0x00100478 load:0x0000003d
        3440000	       334	00100098	e399	c.bnez	x15,10009e	 x15:0x0000003d
        3460000	       336	0010009e	0505	c.addi	x10,1	 x10:0x00100478 x10=0x00100479
        3480000	       338	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000003d PA:0x00020000 store:0x0000003d load:0x00000000
        3500000	       340	001000a2	bfcd	c.j	100094	
        3520000	       342	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100479 x15=0x0000003d PA:0x00100479 load:0x0000003d
        3540000	       344	00100098	e399	c.bnez	x15,10009e	 x15:0x0000003d
        3560000	       346	0010009e	0505	c.addi	x10,1	 x10:0x00100479 x10=0x0010047a
        3580000	       348	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000003d PA:0x00020000 store:0x0000003d load:0x00000000
        3600000	       350	001000a2	bfcd	c.j	100094	
        3620000	       352	00100094	00054783	lbu	x15,0(x10)	 x10:0x0010047a x15=0x0000003d PA:0x0010047a load:0x0000003d
        3640000	       354	00100098	e399	c.bnez	x15,10009e	 x15:0x0000003d
        3660000	       356	0010009e	0505	c.addi	x10,1	 x10:0x0010047a x10=0x0010047b
        3680000	       358	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000003d PA:0x00020000 store:0x0000003d load:0x00000000
        3700000	       360	001000a2	bfcd	c.j	100094	
        3720000	       362	00100094	00054783	lbu	x15,0(x10)	 x10:0x0010047b x15=0x0000003d PA:0x0010047b load:0x0000003d
        3740000	       364	00100098	e399	c.bnez	x15,10009e	 x15:0x0000003d
        3760000	       366	0010009e	0505	c.addi	x10,1	 x10:0x0010047b x10=0x0010047c
        3780000	       368	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000003d PA:0x00020000 store:0x0000003d load:0x00000000
        3800000	       370	001000a2	bfcd	c.j	100094	
        3820000	       372	00100094	00054783	lbu	x15,0(x10)	 x10:0x0010047c x15=0x0000000a PA:0x0010047c load:0x0000000a
        3840000	       374	00100098	e399	c.bnez	x15,10009e	 x15:0x0000000a
        3860000	       376	0010009e	0505	c.addi	x10,1	 x10:0x0010047c x10=0x0010047d
        3880000	       378	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
        3900000	       380	001000a2	bfcd	c.j	100094	
        3920000	       382	00100094	00054783	lbu	x15,0(x10)	 x10:0x0010047d x15=0x00000000 PA:0x0010047d load:0x00000000
        3930000	       383	00100098	e399	c.bnez	x15,10009e	 x15:0x00000000
        3940000	       384	0010009a	4501	c.li	x10,0	 x10=0x00000000
        3960000	       386	0010009c	8082	c.jr	x1	  x1:0x001001f6
        3980000	       388	001001f6	00000517	auipc	x10,0x0	 x10=0x001001f6
        3990000	       389	001001fa	28a50513	addi	x10,x10,650	 x10:0x001001f6 x10=0x00100480
        4010000	       391	001001fe	3d49	c.jal	100090	  x1=0x00100200
        4020000	       392	00100090	00020737	lui	x14,0x20	 x14=0x00020000
        4040000	       394	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100480 x15=0x0000004d PA:0x00100480 load:0x0000004d
        4060000	       396	00100098	e399	c.bnez	x15,10009e	 x15:0x0000004d
        4080000	       398	0010009e	0505	c.addi	x10,1	 x10:0x00100480 x10=0x00100481
        4100000	       400	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000004d PA:0x00020000 store:0x0000004d load:0x00000000
        4120000	       402	001000a2	bfcd	c.j	100094	
        4140000	       404	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100481 x15=0x00000045 PA:0x00100481 load:0x00000045
        4160000	       406	00100098	e399	c.bnez	x15,10009e	 x15:0x00000045
        4180000	       408	0010009e	0505	c.addi	x10,1	 x10:0x00100481 x10=0x00100482
        4200000	       410	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000045 PA:0x00020000 store:0x00000045 load:0x00000000
        4220000	       412	001000a2	bfcd	c.j	100094	
        4240000	       414	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100482 x15=0x00000050 PA:0x00100482 load:0x00000050
        4260000	       416	00100098	e399	c.bnez	x15,10009e	 x15:0x00000050
        4280000	       418	0010009e	0505	c.addi	x10,1	 x10:0x00100482 x10=0x00100483
        4300000	       420	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000050 PA:0x00020000 store:0x00000050 load:0x00000000
        4320000	       422	001000a2	bfcd	c.j	100094	
        4340000	       424	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100483 x15=0x00000043 PA:0x00100483 load:0x00000043
        4360000	       426	00100098	e399	c.bnez	x15,10009e	 x15:0x00000043
        4380000	       428	0010009e	0505	c.addi	x10,1	 x10:0x00100483 x10=0x00100484
        4400000	       430	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000043 PA:0x00020000 store:0x00000043 load:0x00000000
        4420000	       432	001000a2	bfcd	c.j	100094	
        4440000	       434	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100484 x15=0x0000003a PA:0x00100484 load:0x0000003a
        4460000	       436	00100098	e399	c.bnez	x15,10009e	 x15:0x0000003a
        4480000	       438	0010009e	0505	c.addi	x10,1	 x10:0x00100484 x10=0x00100485
        4500000	       440	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x0000003a PA:0x00020000 store:0x0000003a load:0x00000000
        4520000	       442	001000a2	bfcd	c.j	100094	
        4540000	       444	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100485 x15=0x00000020 PA:0x00100485 load:0x00000020
        4560000	       446	00100098	e399	c.bnez	x15,10009e	 x15:0x00000020
        4580000	       448	0010009e	0505	c.addi	x10,1	 x10:0x00100485 x10=0x00100486
        4600000	       450	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
        4620000	       452	001000a2	bfcd	c.j	100094	
        4640000	       454	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100486 x15=0x00000020 PA:0x00100486 load:0x00000020
        4660000	       456	00100098	e399	c.bnez	x15,10009e	 x15:0x00000020
        4680000	       458	0010009e	0505	c.addi	x10,1	 x10:0x00100486 x10=0x00100487
        4700000	       460	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
        4720000	       462	001000a2	bfcd	c.j	100094	
        4740000	       464	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100487 x15=0x00000020 PA:0x00100487 load:0x00000020
        4760000	       466	00100098	e399	c.bnez	x15,10009e	 x15:0x00000020
        4780000	       468	0010009e	0505	c.addi	x10,1	 x10:0x00100487 x10=0x00100488
        4800000	       470	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
        4820000	       472	001000a2	bfcd	c.j	100094	
        4840000	       474	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100488 x15=0x00000030 PA:0x00100488 load:0x00000030
        4860000	       476	00100098	e399	c.bnez	x15,10009e	 x15:0x00000030
        4880000	       478	0010009e	0505	c.addi	x10,1	 x10:0x00100488 x10=0x00100489
        4900000	       480	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
        4920000	       482	001000a2	bfcd	c.j	100094	
        4940000	       484	00100094	00054783	lbu	x15,0(x10)	 x10:0x00100489 x15=0x00000078 PA:0x00100489 load:0x00000078
        4960000	       486	00100098	e399	c.bnez	x15,10009e	 x15:0x00000078
        4980000	       488	0010009e	0505	c.addi	x10,1	 x10:0x00100489 x10=0x0010048a
        5000000	       490	001000a0	c31c	c.sw	x15,0(x14)	 x14:0x00020000 x15:0x00000078 PA:0x00020000 store:0x00000078 load:0x00000000
        5020000	       492	001000a2	bfcd	c.j	100094	
        5040000	       494	00100094	00054783	lbu	x15,0(x10)	 x10:0x0010048a x15=0x00000000 PA:0x0010048a load:0x00000000
        5050000	       495	00100098	e399	c.bnez	x15,10009e	 x15:0x00000000
        5060000	       496	0010009a	4501	c.li	x10,0	 x10=0x00000000
        5080000	       498	0010009c	8082	c.jr	x1	  x1:0x00100200
        5090000	       499	00100200	34102573	csrrs	x10,mepc,x0	  x0:0x00000000 x10=0x001003d8
        5110000	       501	00100204	3545	c.jal	1000a4	  x1=0x00100206
        5120000	       502	001000a4	4721	c.li	x14,8	 x14=0x00000008
        5130000	       503	001000a6	4625	c.li	x12,9	 x12=0x00000009
        5140000	       504	001000a8	000206b7	lui	x13,0x20	 x13=0x00020000
